Primary_id,Primary_type,Title,Author,Edition,Collection,Notes,Volumes,Fulltext_Read,Fulltext_Search,Fulltext_Download,Image,OpenAccess,year_start,year_end,URL,Call number,Hollis
HYLRarebooks_70,HYLRarebooks,繡像三國志全傳 ,羅貫中著.,"時間:嘉慶7 (1802).,地點:China ,出版者:s.n.",經部，史部,"Contains ""敘三國志傳"" by 閔西桃溪吳翼登.",6 v. :$$bill. ;$$c26 cm.,n,n,n,y,y,1802.0,1802.0,http://nrs.harvard.edu/urn-3:FHCL:8963884,TK/935/2940,4909106
HYLRarebooks_71,HYLRarebooks,論語詳說 ,魚有鳳編.,"時間:1719,地點:Korea ,出版者:s.n.",朝鮮漢籍,筆寫本.;; 4卷.;; 四周單邊 半郭 19.0 × 15.3 cm.;; 無魚尾; 26.1 × 18.9 cm.;; 跋: 己亥…魚有鳳.,4 v. (double leaves) in case ;$$c27 cm.,n,n,n,y,y,1719.0,1719.0,http://nrs.harvard.edu/urn-3:FHCL:8963884,TK/935/2940,4909106
HYLRarebooks_72,HYLRarebooks,纂圖互註周禮 :圖說篇目 ,鄭炫註 ; 陸德明音義; 賈公彥義疏.,"時間:1735,地點:大邱 ,出版者:嶺營",朝鮮漢籍,Caption title: 周禮正義.;; 12卷.,6 v. (double leaves) in case :$$bill. ;$$c31 cm.,n,n,n,y,y,1735.0,1735.0,http://nrs.harvard.edu/urn-3:FHCL:12125305,TK/522/8203,4926420
HYLRarebooks_73,HYLRarebooks,歸厚禮綱.,,"時間:18--,地點:Korea ,出版者:s.n.",朝鮮漢籍,筆寫本.;; 22.0 × 15.0 cm.;; 洋裝改裝.,[115] double |. ;$$c35 cm.,n,n,n,y,y,,,http://nrs.harvard.edu/urn-3:FHCL:8879263,TK/562/2132,4935911
HYLRarebooks_74,HYLRarebooks,喪祭類抄 ,黃泌秀編.,"時間:明治44 (1911),地點:全州 ,出版者:西溪書院",朝鮮漢籍,木板本.;; 四周單邊 半郭 22.4 × 17.0 cm.;; 14行22字.;; 上黑魚尾; 27.8 × 20.3 cm.;; 洋裝改裝.,"3, 48 double |. ;$$c28 cm.",n,n,n,y,y,1911.0,1911.0,http://nrs.harvard.edu/urn-3:FHCL:11318554,TK/562/4832,4935915
HYLRarebooks_75,HYLRarebooks,喪禮備要 ,申義慶撰; 金長生修補.,"時間:憲宗 14 (1848),地點:大邱 ,出版者:嶺營",朝鮮漢籍,四周單邊 半郭 21.5 × 18.7 cm.;; 8行21字.;; 上2葉花紋魚尾; 33.0 × 22.5 cm.;; 洋裝改裝.;; 2卷.;; Imprint: 崇禎4戊申(1848) 嶺營改刊.;; 木板本.,1 v. (double leaves) :$$bill. ;$$c33 cm.,n,n,n,y,y,1848.0,1848.0,http://nrs.harvard.edu/urn-3:FHCL:11370731,TK/562/5080,4935916
HYLRarebooks_76,HYLRarebooks,喪禮備要 ,金長生著.,"時間:崇禎4 壬申(1812),地點:大邱 ,出版者:嶺營",朝鮮漢籍,"Imprint: 改刊.;; 木板本.;; ""憲宗 14 (1848)."";; 四周雙邊 半郭 22.3 × 18.9 cm.;; 8行20字.;; 上3葉花紋魚尾; 34.9 × 23.2 cm.;; 2卷.","[23], 50, 63, 1 double leaves :$$bill. ;$$c35 cm.",n,n,n,y,y,1812.0,1812.0,http://nrs.harvard.edu/urn-3:FHCL:11318555,TK/562/8172,4935920
HYLRarebooks_77,HYLRarebooks,德新堂書目 ,劉聖鍾藏.,"時間:18--,地點:Korea ,出版者:s.n.",朝鮮漢籍,,54 double leaves ;$$c26 cm.,n,n,n,y,y,,,http://nrs.harvard.edu/urn-3:FHCL:1185247,TK/1807/2095,4935965
HYLRarebooks_78,HYLRarebooks,求命經.,,"時間:17--?,地點:Korea ,出版者:s.n.",朝鮮漢籍,Written in 언문.,[18] double leaves ;$$c21 cm.,n,n,n,y,y,,,http://nrs.harvard.edu/urn-3:FHCL:1180817,TK/1044/3820,4935985
HYLRarebooks_79,HYLRarebooks,四七續編 ,"李滉, 奇大升共書.","時間:1786?,地點:Korea ,出版者:s.n.",朝鮮漢籍,"Imprint date from afterword: 崇禎三丙午, 跋.;; 2卷.;; Running title: 四七理氣往復書.;; Cover title: 退高兩先生四七續編.","52, 28, 4, 2, 1, double |. ;$$c32 cm.",n,n,n,y,y,1786.0,1786.0,http://nrs.harvard.edu/urn-3:FHCL:11318556,TK/1422/4419,4946278
HYLRarebooks_80,HYLRarebooks,入法界體性經 ,闍那崛多譯.,"時間:18--,地點:朝鮮 ,出版者:s.n.",朝鮮漢籍,寫本.,11 leaves (in portfolio.) ;$$c26cm.,n,n,n,y,y,,,http://nrs.harvard.edu/urn-3:FHCL:1185248,TK/1821/8367,4951142
HYLRarebooks_81,HYLRarebooks,說苑 ,劉向撰.,"時間:1535?,地點:Korea ,出版者:s.n.",朝鮮漢籍,"20卷.;; 崇本書院藏.;; Caption title: 劉向說苑.;; Manuscript.;; Imprint date from afterword: 嘉靖乙未, 跋.",3 v. (double leaves) in case ;$$c32 cm.,n,n,n,y,y,1535.0,1535.0,http://nrs.harvard.edu/urn-3:FHCL:1655512,TK/1145/0141,4951170
HYLRarebooks_82,HYLRarebooks,魯城闕里誌 ,孔來恒 ... et al. 輯.,"時間:己未 (1859),地點:闕里 ,出版者:s.n.",朝鮮漢籍,,"2, 18, 1, 3 double leaves :$$bill. ;$$c32 cm.",n,n,n,y,y,1859.0,1859.0,http://nrs.harvard.edu/urn-3:FHCL:11318557,TK/1422/1149,4956100
HYLRarebooks_83,HYLRarebooks,旅軒先生續集 ,張顯光著.,"時間:18--?,地點:Korea ,出版者:s.n.",朝鮮漢籍,,"5 v. (10-kwŏn, double leaves) in case ;$$c34 cm.",n,n,n,y,y,,,http://nrs.harvard.edu/urn-3:FHCL:12168185,TK/1422/1369,4956116
HYLRarebooks_84,HYLRarebooks,儒先錄 ,柳希春編.,"時間:1650?,地點:Korea ,出版者:s.n.",朝鮮漢籍,On t.p.: [1] 東國行錄上 -- [2] 先儒行錄下.;; Manuscripts.,2 v. (double leaves) in case ;$$c24 cm.,n,n,n,y,y,1650.0,1650.0,http://nrs.harvard.edu/urn-3:FHCL:1645369,TK/1422/228,4956142
HYLRarebooks_85,HYLRarebooks,願海西帆 ,金地道人編.,"時間:1882?,地點:Korea ,出版者:古靈山普光寺",朝鮮漢籍,"Imprint date from afterword: 光緖壬午, 跋.",[56] double leaves :$$bill. ;$$c29cm.,n,n,n,y,y,1882.0,1882.0,http://nrs.harvard.edu/urn-3:FHCL:1185249,TK/1821/8438,4960582
HYLRarebooks_86,HYLRarebooks,地藏菩薩本願經 ,法燈譯.,"時間:17--,地點:朝鮮 ,出版者:s.n.",朝鮮漢籍,"3卷.;; Text same as that in 大正新修大藏經, translated by 實又難陀 with 吐．具足水火吉祥光明大記明咒 at end of 卷上.",72 double leaves ;$$c28 cm.,n,n,n,y,y,,,http://nrs.harvard.edu/urn-3:FHCL:1185250,TK/1822/4439,4960598
HYLRarebooks_87,HYLRarebooks,宇宙問答 ,柳麟錫著.,"時間:壬子(1912),地點:S.l. ,出版者:雲峴寓舎",朝鮮漢籍,,99 double leaves in case. ;$$c31 cm.,n,n,n,y,y,1912.0,1912.0,http://nrs.harvard.edu/urn-3:FHCL:2015634,TK/9196/4238,4960634
HYLRarebooks_88,HYLRarebooks,大山先生實紀 ,柳致明編.,"時間:1785?,地點:安東 ,出版者:s.n.",朝鮮漢籍,"11卷.;; Imprint date from afterword: 乙卯, 跋.;; 先生姓李氏諱象靖.",5 v. (double leaves) in case ;$$c32 cm.,n,n,n,y,y,1785.0,1785.0,http://nrs.harvard.edu/urn-3:FHCL:11318558,TK/1422/4020,4960660
HYLRarebooks_89,HYLRarebooks,辭達初程.,,"時間:彊圉協洽 (1907),地點:Korea ,出版者:s.n.",朝鮮漢籍,Cover title.,2 v. (double leaves) ;$$c28-33 cm.,n,n,n,y,y,1907.0,1907.0,http://nrs.harvard.edu/urn-3:FHCL:2350810,TK/9196/2332,4960661
HYLRarebooks_90,HYLRarebooks,龍西稿 ,柳基一撰.,"時間:1910?,地點:Korea ,出版者:",朝鮮漢籍,Manuscripts.,11 v. (double leaves) in case ;$$c15-17 cm.,n,n,n,y,y,1910.0,1910.0,http://nrs.harvard.edu/urn-3:FHCL:3203049,TK/1422/4241,4960669
HYLRarebooks_91,HYLRarebooks,黎湖先生文集 ,朴弼周撰.,"時間:18--,地點:Korea ,出版者:",朝鮮漢籍,32卷.;; Manuscripts.,16 v. (double leaves) in 3 cases ;$$c26 cm.,n,n,n,y,y,,,http://nrs.harvard.edu/urn-3:FHCL:3208648,TK/1422/4317,4960671
HYLRarebooks_92,HYLRarebooks,貫道器.,,"時間:,地點:Korea ,出版者:",朝鮮漢籍,,[59] double leaves ;$$c30 cm.,n,n,n,y,y,,,http://nrs.harvard.edu/urn-3:FHCL:1587333,TK/9196/6836,4964451
HYLRarebooks_93,HYLRarebooks,羅州靑襟案 ,羅燾佑 ... et al. 編.,"時間:1930?,地點:Korea ,出版者:s.n.",朝鮮漢籍,"Lithoprinted.;; Imprint date from preface: 上章敦牂, 序.","1, 32 double leaves ;$$c33 cm.",n,n,n,y,y,1930.0,1930.0,http://nrs.harvard.edu/urn-3:FHCL:11229322,TK/1422.7/6142,4964459
HYLRarebooks_94,HYLRarebooks,"醒心錄 :上, 中, 下編 ","金鍾厚, 金子靜共編.","時間:1765?,地點:Korea ,出版者:",朝鮮漢籍,"Imprint date from afterword: 崇禎三乙酉, 跋.",[60] double leaves ;$$c30 cm.,n,n,n,y,y,1765.0,1765.0,http://nrs.harvard.edu/urn-3:FHCL:2248679,TK/1422.7/8187,4964460
HYLRarebooks_95,HYLRarebooks,巍巖遺稿 ,李柬撰.,"時間:庚子 i.e. 1900,地點:Korea ,出版者:彜山齋",朝鮮漢籍,16卷.;; Manuscript.,7 v. (double leaves) in cases ;$$c22 cm.,n,n,n,y,y,1900.0,1900.0,http://nrs.harvard.edu/urn-3:FHCL:9927999,TK/1422.8/4050.5,4964472
HYLRarebooks_96,HYLRarebooks,佛說千手千眼觀世音菩薩廣大圓滿無碍大悲心陀羅尼經 ,伽梵達磨譯.,"時間:乾隆11年丙寅 (1746),地點:高山 ,出版者:s.n.",朝鮮漢籍,"Imprint: 興門寺開刊.;; 附 (4 |. 2nd group): 千手千眼觀世音菩薩廣大圓滿無碍大悲心陀羅尼, 不空譯.","27, 4, 2, 1 double |. ;$$c29 cm.",n,n,n,y,y,1746.0,1746.0,http://nrs.harvard.edu/urn-3:FHCL:11326187,TK/1825/1430,4964477
HYLRarebooks_97,HYLRarebooks,首楞嚴經要解 ,戒環解.,"時間:17--,地點:Korea ,出版者:s.n.",朝鮮漢籍,10卷.;; Caption title: 大佛頂如來密因修證了義諸菩薩萬行首楞嚴經.;; With notes and 吐 by hand.,2 v. (double leaves) in case ;$$c31 cm.,n,n,n,y,y,,,http://nrs.harvard.edu/urn-3:FHCL:2556306,TK/1825/8462,4964485
HYLRarebooks_98,HYLRarebooks,准提淨業 ,謝于教編,"時間:雍正2 (1724),地點:求礼 ,出版者:華嚴寺",朝鮮漢籍,Preface date: 天啓癸亥.;; 華嚴寺開刊.;; 3卷.,[84] double |. :$$bill. ;$$c28 cm.,n,n,n,y,y,1724.0,1724.0,http://nrs.harvard.edu/urn-3:FHCL:13068540,TK/1838/4035,4964495
HYLRarebooks_99,HYLRarebooks,天地冥陽水陸雜文 :2卷.,,"時間:順治乙未 (1655),地點:Korea ,出版者:s.n.",朝鮮漢籍,Also known as 排備文 with 水陸式樣簡 and 輪壇圖 preceding 図錄.,2 v. :$$bill. ;$$c27 cm.,n,n,n,y,y,1655.0,1655.0,http://nrs.harvard.edu/urn-3:FHCL:1185251,TK/1846/1477,4964503
HYLRarebooks_100,HYLRarebooks,寶鑑抄錄 ,趙顯命編.,"時間:18--,地點:Korea ,出版者:s.n.",朝鮮漢籍,Cover title: 鑑今錄.;; Also called: 本朝寶鑑.,[72] double leaves ;$$c27 cm.,n,n,n,y,y,,,http://nrs.harvard.edu/urn-3:FHCL:2011110,TK/9334/4868,4970911
HYLRarebooks_101,HYLRarebooks,絹臼瑣錄3卷.,,"時間:18--,地點:Korea ,出版者:s.n.",朝鮮漢籍,3卷.,3 v. (double leaves) in case. ;$$c26 cm.,n,n,n,y,y,,,http://nrs.harvard.edu/urn-3:FHCL:2350812,TK/9130/2271,4975414
HYLRarebooks_102,HYLRarebooks,佛說三經.,,"時間:光武2 (1898),地點:密陽 ,出版者:s.n.",朝鮮漢籍,Imprint: 表忠寺開刊.;; Cover title: 三經.,"10, 10, 5, 3, 9 double leaves ;$$c26 cm.",n,n,n,y,y,1898.0,1898.0,http://nrs.harvard.edu/urn-3:FHCL:1185252,TK/1821/7100.2,4975427
HYLRarebooks_103,HYLRarebooks,高峯禪要 ,法藏著.,"時間:宣祖23 (1590),地點:Korea ,出版者:s.n.",朝鮮漢籍,Imprint: 曹溪山松廣寺刊.,"4, 50 double |. ;$$c29 cm.",n,n,n,y,y,1590.0,1590.0,http://nrs.harvard.edu/urn-3:FHCL:11326188,TK/1880.3/3345,4975437
HYLRarebooks_104,HYLRarebooks,禪門拈頌集 ,慧諶編.,"時間:17--?,地點:Korea ,出版者:s.n.",朝鮮漢籍,A later reprint of the original wood-block made at 海藏分司 in 1243?;; 30卷.,v. (double leaves) in case ;$$c29 cm.,n,n,n,y,y,,,http://nrs.harvard.edu/urn-3:FHCL:1187876,TK/1880.3/5301,4975449
HYLRarebooks_105,HYLRarebooks,寒〓文集 ,金漢禄撰.,"時間:18--,地點:Korea ,出版者:s.n.",朝鮮漢籍,8卷.;; Mainly 書 and 雜著. Possibly incomplete works.,8 v. (double leaves) in case ;$$c33 cm.,n,n,n,y,y,,,http://nrs.harvard.edu/urn-3:FHCL:3260931,TK/1422.8/8133,4975468
HYLRarebooks_106,HYLRarebooks,修心訣 :眞心直訣 ,普照禪師(智訥)撰.,"時間:17--?,地點:Korea ,出版者:",朝鮮漢籍,"Manuscripts.;; Caption title: 高麗國普照禪師修心訣.;; Copied after: 順天松廣寺開板本, by 普應.",34 double leaves ;$$c25 cm.,n,n,n,y,y,,,http://nrs.harvard.edu/urn-3:FHCL:1187877,TK/1880.3/8663,4981003
HYLRarebooks_107,HYLRarebooks,家訓 ,鳳岑寓居翁書.,"時間:1910?,地點:Korea ,出版者:s.n.",朝鮮漢籍,"Imprint date from preface: 庚戌, 序.;; Manuscript.",[79] double leaves ;$$c30 cm.,n,n,n,y,y,1910.0,1910.0,http://nrs.harvard.edu/urn-3:FHCL:1181658,TK/1675/7123,4986430
HYLRarebooks_108,HYLRarebooks,續修三綱錄 ,姜益善編.,"時間:孔夫子誕降2479 戊辰 (1928),地點:Korea ,出版者:廉義書院",朝鮮漢籍,5卷.,"9, 60, 36, [10] double leaves ;$$c28 cm.",n,n,n,y,y,2479.0,1928.0,http://nrs.harvard.edu/urn-3:FHCL:12233072,TK/1681/2425,4986431
HYLRarebooks_109,HYLRarebooks,彜傳 ,朴章鉉著.,"時間:昭和10 (1935),地點:Korea ,出版者:清道郡文化學堂",朝鮮漢籍,線裝.,"[4], 48 double leaves (in 1 case) ;$$c27 cm.",n,n,n,y,y,1935.0,1935.0,http://nrs.harvard.edu/urn-3:FHCL:11229324,TK/1681/4308,4986434
HYLRarebooks_110,HYLRarebooks,撃[mong]要訣 ,李珥撰.,"時間:癸丑 (1613?),地點:Korea ,出版者:",朝鮮漢籍,Cover title: 栗谷傳訣.;; With 吐 in red.,25 double leaves ;$$c33 cm.,n,n,n,y,y,1613.0,1613.0,http://nrs.harvard.edu/urn-3:FHCL:1181659,TK/1681/4410.1,4986436
HYLRarebooks_111,HYLRarebooks,紀年兒覽 ,"李萬運, 李德懋撰.","時間:ca. 1800,地點:Korea ,出版者:s.n.",朝鮮漢籍,Cover title: 宙合括覽.;; 8卷.,3 v. (double leaves) in case ;$$c31 cm.,n,n,n,y,y,1800.0,1800.0,http://nrs.harvard.edu/urn-3:FHCL:2018806,TK/3480.6/4443,4986449
HYLRarebooks_112,HYLRarebooks,海遊錄 :3卷 ,申維翰著.,"時間:,地點:Korea ,出版者:",朝鮮漢籍,,2 v. (double leaves) in case ;$$c32 cm.,n,n,n,y,y,,,http://nrs.harvard.edu/urn-3:FHCL:2623738,TK/3481.5/5024,4986452
HYLRarebooks_113,HYLRarebooks,自警編 ,趙善liao編.,"時間:1664?,地點:全州 ,出版者:s.n.",朝鮮漢籍,"Imprint date from afterword: 閼逢執徐, 跋.",8 v. (double leaves) in case ;$$c34 cm.,n,n,n,y,y,1664.0,1664.0,http://nrs.harvard.edu/urn-3:FHCL:11326189,TK/1681/4861,4990416
HYLRarebooks_114,HYLRarebooks,清城家傳 ,金平默著.,"時間:崇禎紀元後五壬申 (1872),地點:Korea ,出版者:s.n.",朝鮮漢籍,Manuscript.,[48] double leaves ;$$c31 cm.,n,n,n,y,y,1872.0,1872.0,http://nrs.harvard.edu/urn-3:FHCL:10169639,TK/1682/8116,4990419
HYLRarebooks_115,HYLRarebooks,鍾山勉學文 ,金鍾山撰書.,"時間:辛巳 (1881),地點:Korea ,出版者:",朝鮮漢籍,Caption title: 勉學示軾姪.;; Manuscript.,[22] double leaves ;$$c25 cm.,n,n,n,y,y,1881.0,1881.0,http://nrs.harvard.edu/urn-3:FHCL:10463177,TK/1682/8182,4990422
HYLRarebooks_116,HYLRarebooks,法集別行錄節要并入私記 ,知訥撰.,"時間:康熙20 (1681),地點:圓寂山 ,出版者:雲興寺",朝鮮漢籍,With 吐 added by hand.;; Imprint: 雲興寺開刊.,75 double |. ;$$c32 cm.,n,n,n,y,y,1681.0,1681.0,http://nrs.harvard.edu/urn-3:FHCL:11326197,TK/1880.7/860,4990425
HYLRarebooks_117,HYLRarebooks,新羅國武州迦智山寶林寺事蹟.,,"時間:ca. 1464,地點:圓寂山 ,出版者:",朝鮮漢籍,"Manuscripts.;; At end: 明天順年中記, 1457-1464.",9 double leaves ;$$c33 cm.,n,n,n,y,y,1464.0,1464.0,http://nrs.harvard.edu/urn-3:FHCL:1187878,TK/1911/3445,4990531
HYLRarebooks_118,HYLRarebooks,海東諸國紀 ,申叔舟撰.,"時間:昭和4 (1929),地點:Korea ,出版者:s.n.",朝鮮漢籍,朝鮮鈔本.,2 v. in 1 case ;$$c27 cm.,n,n,n,y,y,1929.0,1929.0,http://nrs.harvard.edu/urn-3:FHCL:2623740,TK/3408.5/5022,4997472
HYLRarebooks_119,HYLRarebooks,方言讚美歌 ,安秉安編輯.,"時間:昭和9 (1939),地點:新義州 ,出版者:福音書觀",朝鮮漢籍,"In Chinese, English, Korean and Japanese.;; Added title: The dialect hymnal, by An Pyeng Han.","1, 73 p. ;$$c19 cm.",n,n,n,y,y,1939.0,1939.0,http://nrs.harvard.edu/urn-3:FHCL:11313443,TK/1979.5/3424,4997495
HYLRarebooks_120,HYLRarebooks,本朝世譜紀年.,,"時間:180-,地點:Korea ,出版者:s.n.",朝鮮漢籍,"太祖至肅宗, 附原黨賦.",2 v. (double leaves) in case. ;$$c31 cm.,n,n,n,y,y,,,http://nrs.harvard.edu/urn-3:FHCL:2623742,TK/3480.7/5428,5001668
HYLRarebooks_121,HYLRarebooks,永慕亭孝烈錄 ,朴重琪編.,"時間:昭和7 (1932),地點:順天 ,出版者:永慕亭",朝鮮漢籍,3卷.;; Cover title: 孝烈錄.;; 孝烈持平[Pae]甲鍾[及]妻昌原丁氏.,2 v. (double leaves) in case :$$bill. ;$$c30 cm.,n,n,n,y,y,1932.0,1932.0,http://nrs.harvard.edu/urn-3:FHCL:12233073,TK/1682.5/1231,5009758
HYLRarebooks_122,HYLRarebooks,長興鄉座目青襟先生案.,,"時間:庚辰 i.e. 1880?,地點:長興 ,出版者:s.n.",朝鮮漢籍,木活本.,53 double leaves ;$$c30 cm.,n,n,n,y,y,1880.0,1880.0,http://nrs.harvard.edu/urn-3:FHCL:11229325,TK/1684/4472,5009782
HYLRarebooks_123,HYLRarebooks,己卯錄.,"金堉,$$d1580-1658.","時間:崇禎12 (1639),地點:Korea ,出版者:s.n.",朝鮮漢籍,Imprint date from preface: 序.,"6, 68 double leaves ;$$c23 cm.",n,n,n,y,y,1639.0,1639.0,http://nrs.harvard.edu/urn-3:FHCL:1279542,TK/3487.4/8140,5009783
HYLRarebooks_124,HYLRarebooks,參定三洞社約 ,金重益編.,"時間:1760?,地點:江陵 ,出版者:s.n.",朝鮮漢籍,Manuscript.;; Imprint date from preface.,[11] double leaves ;$$c33 cm.,n,n,n,y,y,1760.0,1760.0,http://nrs.harvard.edu/urn-3:FHCL:1181660,TK/1684/8128,5009787
HYLRarebooks_125,HYLRarebooks,睿學輯要 ,大東學會編進.,"時間:隆熙元年 i.e. 1907,地點:Korea ,出版者:s.n.",朝鮮漢籍,Manuscript.,[14] double leaves ;$$c35 cm.,n,n,n,y,y,1907.0,1907.0,http://nrs.harvard.edu/urn-3:FHCL:1181661,TK/1685.4/4578,5009799
HYLRarebooks_126,HYLRarebooks,典故撮要.,,"時間:ca.1884,地點:S.l. ,出版者:s.n.",朝鮮漢籍,要覽.,66 (doubl leaves) ;$$c29 cm.,n,n,n,y,y,1884.0,1884.0,http://nrs.harvard.edu/urn-3:FHCL:1202080,TK/3480.7/5451R,5009829
HYLRarebooks_127,HYLRarebooks,新羅朴氏溯源錄 ,朴世旭編.,"時間:戊午 (1798),地點:永陽 ,出版者:正覺邨舍",朝鮮漢籍,"上下2葉花紋魚尾; 31.1 × 20.7 cm.;; 崇禎紀元後上之O年戊午(1798)端陽月旣望新刊于普賢山下永陽正覺邨舍.;; Cover title: 溯源錄.;; 木板本.;; ""正祖 22 [1798]."";; 四周單邊 半郭 21.5 ×15.2 cm.;; 10行20字.",2 v. (double leaves) in case. :$$bill. ;$$c31 cm.,n,n,n,y,y,1798.0,1798.0,http://nrs.harvard.edu/urn-3:FHCL:11326198,TK/3485.2/4344,5009830
HYLRarebooks_128,HYLRarebooks,通文館志 ,金慶門編.,"時間:弘化2 (1845),地點:S.l. ,出版者:s.n.",朝鮮漢籍,8卷.;; 丹羽惪鈔本.,321 double leaves ;$$c26 cm.,n,n,n,y,y,1845.0,1845.0,http://nrs.harvard.edu/urn-3:FHCL:1202081,TK/3481.5/3083,5009831
HYLRarebooks_129,HYLRarebooks,高麗野史.,,"時間:,地點:S.l. ,出版者:",朝鮮漢籍,,[61] double leaves ;$$c27 cm.,n,n,n,y,y,,,http://nrs.harvard.edu/urn-3:FHCL:1205002,TK/3486/1011,5014394
HYLRarebooks_130,HYLRarebooks,木齋家塾東國通鑑提綱 ,洪汝河著.,"時間:17--,地點:Korea ,出版者:s.n.",朝鮮漢籍,13卷.;; 筆寫本.;; 四周單邊 半郭 26.2 × 17.8 cm.;; 11行20字.;; 無魚尾; 34.5 × 21.3 cm.,7 v. (double leaves) in case. ;$$c35 cm.,n,n,n,y,y,,,http://nrs.harvard.edu/urn-3:FHCL:9984498,TK/3486/2972,5014396
HYLRarebooks_131,HYLRarebooks,東史 ,沈東邱撰.,"時間:,地點:Korea ,出版者:",朝鮮漢籍,,6 v. (double leaves) in case. ;$$c25 cm.,n,n,n,y,y,,,http://nrs.harvard.edu/urn-3:FHCL:3138551,TK/3486/3152,5014398
HYLRarebooks_132,HYLRarebooks,我我錄 ,南紀濟撰; 恭室子寫.,"時間:,地點:Korea ,出版者:",朝鮮漢籍,"Includes 壬辰事畧, 丙子事畧, 己亥幄對, 孝廟手札.;; Written on the back of an official record in exiles about 1866.",[68] double leaves ;$$c36 cm.,n,n,n,y,y,,,http://nrs.harvard.edu/urn-3:FHCL:1205004,TK/3487/4226,5014467
HYLRarebooks_133,HYLRarebooks,國朝典故.,,"時間:,地點:Korea ,出版者:",朝鮮漢籍,"Caption title on vol. 1. 燃藜室記逑別集.;; 筆寫本.;; 四周單邊 半郭 18.7 × 13.1 cm.;; 無魚尾, 10行字數不定; 24.2 × 17.9 cm.",3 v. ;$$c25 cm.,n,n,n,y,y,,,http://nrs.harvard.edu/urn-3:FHCL:9984505,TK/3487/4218.2,5014470
HYLRarebooks_134,HYLRarebooks,无極眞經 :內篇外篇 ,權秉悳編.,"時間:大正4 (1915),地點:京城 ,出版者:侍天教總部",朝鮮漢籍,Author's name expunged in colophon.,"2, 14, 28, 7, 15 p. :$$bill. ;$$c24 cm.",n,n,n,y,y,1915.0,1915.0,http://nrs.harvard.edu/urn-3:FHCL:11229327,TK/1999.2/4124,5019065
HYLRarebooks_135,HYLRarebooks,燃藜室記述.$$p別集 :17卷 ,李肯翊編.,"時間:,地點:京城 ,出版者:",朝鮮漢籍,筆寫本.,17 v. ;$$c31 cm.,n,n,n,y,y,,,http://nrs.harvard.edu/urn-3:FHCL:10400758,TK/3487/4420a,5019242
HYLRarebooks_136,HYLRarebooks,莊陵邕食錄.,,"時間:18--,地點:Korea ,出版者:s.n.",朝鮮漢籍,,[29] double leaves ;$$c28 cm.,n,n,n,y,y,,,http://nrs.harvard.edu/urn-3:FHCL:1205005,TK/3487.2/0241,5024175
HYLRarebooks_137,HYLRarebooks,新編己卯遺蹟 :4卷.,"조광조,$$d1482-1519.","時間:,地點:Korea ,出版者:",朝鮮漢籍,筆寫本.,2 v. ;$$c32 cm.,n,n,n,y,y,,,http://nrs.harvard.edu/urn-3:FHCL:10196743,TK/3487.4/7233,5024178
HYLRarebooks_138,HYLRarebooks,己卯錄 ,金堉編.,"時間:,地點:Korea ,出版者:",朝鮮漢籍,筆寫本.,[72] double leaves ;$$c29 cm.,n,n,n,y,y,,,http://nrs.harvard.edu/urn-3:FHCL:1279543,TK/3487.4/8142,5024179
HYLRarebooks_139,HYLRarebooks,壬辰乱錄.,,"時間:1---,地點:Korea ,出版者:s.n.",朝鮮漢籍,筆寫本.;; 32.1 × 23.0 cm.;; 洋裝改裝.,[44] double leaves ;$$c32 cm.,n,n,n,y,y,,,http://nrs.harvard.edu/urn-3:FHCL:1205006,TK/3487.5/2112,5024187
HYLRarebooks_140,HYLRarebooks,癸未記事 :時政錄.,,"時間:18--,地點:Korea ,出版者:s.n.",朝鮮漢籍,鄭澈家藏.,"[29, 19] double leaves ;$$c32 cm.",n,n,n,y,y,,,http://nrs.harvard.edu/urn-3:FHCL:1205007,TK/3487.5/2750,5024189
HYLRarebooks_141,HYLRarebooks,玄玄.,,"時間:18--,地點:Korea ,出版者:s.n.",朝鮮漢籍,2卷.;; Manuscript.,2 v. in 1 (on double leaves) ;$$c31 cm.,n,n,n,y,y,,,http://nrs.harvard.edu/urn-3:FHCL:2011111,TK/1744/0010,5024235
HYLRarebooks_142,HYLRarebooks,朝鮮秘訣全集.,,"時間:192-,地點:朝鮮 ,出版者:s.n.",朝鮮漢籍,,50 double leaves ;$$c27 cm.,n,n,n,y,y,,,http://nrs.harvard.edu/urn-3:FHCL:8879264,TK/1747/4220,5024243
HYLRarebooks_143,HYLRarebooks,陰陽秘訣.,,"時間:ca. 1850,地點:Korea ,出版者:s.n.",朝鮮漢籍,,[36] double leaves :$$bmaps. ;$$c34 cm.,n,n,n,y,y,1850.0,1850.0,http://nrs.harvard.edu/urn-3:FHCL:1275995,TK/1747/7720,5024244
HYLRarebooks_144,HYLRarebooks,修道全書 :初程 ,金演局輯.,"時間:大正2 (1913),地點:京城 ,出版者:侍天教堂",朝鮮漢籍,,"4, 92, 2 p. ;$$c22 cm.",n,n,n,y,y,1913.0,1913.0,http://nrs.harvard.edu/urn-3:FHCL:8960406,TK/1999.2/8137.2,5024247
